id,memberId,orderNo,orderType,totalNum,num,repayStatus,repayType,isOverdue,repayDate,payDate,payAmt,overdueNum,initTotalAmt,initPrincipal,initFee,initAdvanceFee,totalAmt,principal,fee,overdue,latefee,advanceFee,poundage,remainTotalAmt,remainPrincipal,remainFee,remainOverdue,remainLatefee,remainAdvanceFee,waiverFee,waiverAdvanceFee,waiverOverdue,waiverLatefee,waiverPoundage,loanDiscountfee,dayLoanDiscount,payLoanDiscountfee,repayDiscountfee,refundTotalAmt,isFree,discountParty,rotateStatus,deleted,crtTime,uptTime,interestStatus,deferredFlag,UPDATE_DAY
4010865,105044410,TQYJK20180901X6okBR4Nsu,1,3,3,1,1,0,01DEC2018,,0,0,78163,76668,1495,0,76718,76668,50,0,0,0,0,76718,76668,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01SEP2018:11:39:40,02NOV2018:00:01:52,0,0,20181102
4011496,103452900,TQYJK201809013m31QD5401,1,3,3,1,1,0,01DEC2018,,0,0,123420,120000,3420,0,120114,120000,114,0,0,0,0,120114,120000,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01SEP2018:13:14:38,02NOV2018:00:01:50,0,0,20181102
4012460,101255539,TQYJK20180901B067k088I3,1,3,3,1,1,0,01DEC2018,,0,0,54854,53334,1520,0,53385,53334,51,0,0,0,0,53385,53334,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01SEP2018:15:42:20,02NOV2018:00:01:51,0,0,20181102
4012537,100681360,TQYJK20180901ViRp2053r2,1,3,3,1,1,0,01DEC2018,,0,0,65139,63334,1805,0,63394,63334,60,0,0,0,0,63394,63334,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01SEP2018:15:50:54,02NOV2018:00:01:51,0,0,20181102
4014253,104223002,TQYJK201809018K5pgtCnwx,1,3,3,1,1,0,01DEC2018,,0,0,82280,80000,2280,0,80076,80000,76,0,0,0,0,80076,80000,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01SEP2018:22:11:03,02NOV2018:00:01:52,0,0,20181102
4190408,104957785,TQYJK20181001xi10H9DKtf,1,3,2,1,1,0,01DEC2018,,0,0,83120,80000,3120,0,80104,80000,104,0,0,0,0,80104,80000,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01OCT2018:08:27:57,02NOV2018:00:02:17,0,0,20181102
4190568,101470778,TQYJK20181001K4OFfy4m10,1,3,2,1,1,0,01DEC2018,,0,0,63420,60000,3420,0,60114,60000,114,0,0,0,0,60114,60000,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01OCT2018:08:48:38,02NOV2018:00:02:13,0,0,20181102
4191304,103452900,TQYJK20181001Yu97dixtT4,1,3,2,1,1,0,01DEC2018,,0,0,77513,73333,4180,0,73472,73333,139,0,0,0,0,73472,73333,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01OCT2018:10:06:02,02NOV2018:00:02:14,0,0,20181102
4195106,102422360,TQYJK20181001D09h2452Ad,1,3,2,1,1,0,01DEC2018,,0,0,70466,66666,3800,0,66793,66666,127,0,0,0,0,66793,66666,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01OCT2018:20:03:48,02NOV2018:00:02:14,0,0,20181102
4373403,103162645,TQYJK2018110171O5i37GxF,1,1,1,1,1,0,01DEC2018,,0,0,132535,130000,2535,0,130085,130000,85,0,0,0,0,130085,130000,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:08:51:56,02NOV2018:00:03:33,0,0,20181102
4374344,105059806,TQYJK201811011n3RmG3cjU,1,1,1,1,1,0,01DEC2018,,0,0,112145,110000,2145,0,110072,110000,72,0,0,0,0,110072,110000,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:10:13:18,02NOV2018:00:03:34,0,0,20181102
4374369,105059806,TQYJK2018110180yT42HATu,1,1,1,1,1,0,01DEC2018,,0,0,122340,120000,2340,0,120078,120000,78,0,0,0,0,120078,120000,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:10:16:54,02NOV2018:00:03:34,0,0,20181102
4374424,104436804,TQYJK20181101O4y09lVo59,1,1,1,1,1,0,01DEC2018,,0,0,133705,130000,3705,0,130124,130000,124,0,0,0,0,130124,130000,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:10:28:23,02NOV2018:00:03:34,0,0,20181102
4374870,104145143,TQYJK20181101G8074QJh88,1,3,1,1,1,0,01DEC2018,,0,0,110853,104613,6240,0,104821,104613,208,0,0,0,0,104821,104613,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:11:22:03,02NOV2018:00:03:34,0,0,20181102
4374950,103067009,TQYJK20181101LG759x7Tz9,1,1,1,1,1,0,01DEC2018,,0,0,101950,100000,1950,0,100065,100000,65,0,0,0,0,100065,100000,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:11:27:59,02NOV2018:00:03:34,0,0,20181102
4375012,100620482,TQYJK201811019K1r68cT9B,1,1,1,1,1,0,01DEC2018,,0,0,123420,120000,3420,0,120114,120000,114,0,0,0,0,120114,120000,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:11:38:08,02NOV2018:00:03:34,0,0,20181102
4375047,103595518,TQYJK20181101zrr8wA14F0,1,1,1,1,1,0,01DEC2018,,0,0,102850,100000,2850,0,100095,100000,95,0,0,0,0,100095,100000,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:11:45:05,02NOV2018:00:03:34,0,0,20181102
4375542,100860931,TQYJK201811011lnv26Nn0t,1,1,1,1,1,0,01DEC2018,,0,0,113135,110000,3135,0,110105,110000,105,0,0,0,0,110105,110000,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:12:48:11,02NOV2018:00:03:35,0,0,20181102
4376194,103337070,TQYJK20181101ZWo78833vB,1,1,1,1,1,0,01DEC2018,,0,0,61170,60000,1170,0,60039,60000,39,0,0,0,0,60039,60000,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:14:19:54,02NOV2018:00:03:36,0,0,20181102
4376594,100681360,TQYJK2018110123CFc27vs3,1,1,1,1,1,0,01DEC2018,,0,0,123420,120000,3420,0,120114,120000,114,0,0,0,0,120114,120000,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:15:12:05,02NOV2018:00:03:36,0,0,20181102
4377009,102485065,TQYJK201811019hrQ5b33Yi,1,3,1,1,1,0,01DEC2018,,0,0,61511,56666,4845,0,56828,56666,162,0,0,0,0,56828,56666,162,0,0,0,0,0,0,0,0,570,12,48,0,0,0,0,1,0,01NOV2018:15:59:22,02NOV2018:00:03:35,0,0,20181102
4377303,104194640,TQYJK20181101wt1iqV0XYf,1,1,1,1,1,0,01DEC2018,,0,0,92565,90000,2565,0,90086,90000,86,0,0,0,0,90086,90000,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:16:34:42,02NOV2018:00:03:35,0,0,20181102
4377446,101808318,TQYJK2018110184U77kK163,1,3,1,1,1,0,01DEC2018,,0,0,83140,78460,4680,0,78616,78460,156,0,0,0,0,78616,78460,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:16:55:20,02NOV2018:00:03:36,0,0,20181102
4377816,101852077,TQYJK2018110124NyBhkiIR,1,1,1,1,1,0,01DEC2018,,0,0,71995,70000,1995,0,70067,70000,67,0,0,0,0,70067,70000,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:17:47:17,02NOV2018:00:03:36,0,0,20181102
4378098,102248657,TQYJK201811019Ugdfc892D,1,1,1,1,1,0,01DEC2018,,0,0,185130,180000,5130,0,180171,180000,171,0,0,0,0,180171,180000,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:18:22:18,02NOV2018:00:03:36,0,0,20181102
4378194,10471981,TQYJK20181101w337hk1IiX,1,3,1,1,1,0,01DEC2018,,0,0,112168,103333,8835,0,103628,103333,295,0,0,0,0,103628,103333,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:18:42:20,02NOV2018:00:03:37,0,0,20181102
4378491,102302746,TQYJK201811011709fh90e6,1,3,1,1,1,0,01DEC2018,,0,0,55427,52307,3120,0,52411,52307,104,0,0,0,0,52411,52307,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:19:43:59,02NOV2018:00:03:35,0,0,20181102
4378522,104528653,TQYJK20181101l22Awn1002,1,1,1,1,1,0,01DEC2018,,0,0,123420,120000,3420,0,120114,120000,114,0,0,0,0,120114,120000,114,0,0,0,0,0,0,0,0,570,12,48,0,0,0,0,1,0,01NOV2018:19:49:58,02NOV2018:00:03:35,0,0,20181102
4378691,104674770,TQYJK20181101RRR050pS1u,1,6,1,1,1,0,01DEC2018,,0,0,53467,47617,5850,0,47812,47617,195,0,0,0,0,47812,47617,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:20:35:55,02NOV2018:00:03:35,0,0,20181102
4379022,102588224,TQYJK20181101X9M6xbOQ4u,1,1,1,1,1,0,01DEC2018,,0,0,102850,100000,2850,0,100095,100000,95,0,0,0,0,100095,100000,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,01NOV2018:21:54:42,02NOV2018:00:03:36,0,0,20181102
3111675,102586997,TQYJK2018040252GZ2S4XR7,1,12,8,1,1,0,02DEC2018,,0,0,66646,58333,8313,0,58333,58333,0,0,0,0,0,58333,58333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02APR2018:16:43:16,02APR2018:16:43:16,0,,20181102
3445399,105019419,TQYJK20180602p77CF0fabv,1,6,6,1,1,0,02DEC2018,,0,0,62376,61183,1193,0,61183,61183,0,0,0,0,0,61183,61183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02JUN2018:14:02:08,02JUN2018:14:02:08,0,,20181102
3625124,101289149,TQYJK20180702758PB1Z3BZ,1,6,5,1,1,0,02DEC2018,,0,0,89112,85736,3376,0,85736,85736,0,0,0,0,0,85736,85736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02JUL2018:09:51:36,02JUL2018:09:51:36,0,,20181102
3625654,100884675,TQYJK20180702H5LU2Tt6My,1,6,5,1,1,0,02DEC2018,,0,0,89112,85736,3376,0,85736,85736,0,0,0,0,0,85736,85736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02JUL2018:10:29:54,02JUL2018:10:29:54,0,,20181102
4014491,102464230,TQYJK20180902O80a9u17G0,1,3,3,1,1,0,02DEC2018,,0,0,57773,56668,1105,0,56668,56668,0,0,0,0,0,56668,56668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02SEP2018:00:13:38,02SEP2018:00:13:38,0,0,20181102
4017137,102006819,TQYJK201809020BvVuJ69Ar,1,3,3,1,1,0,02DEC2018,,0,0,71995,70000,1995,0,70000,70000,0,0,0,0,0,70000,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02SEP2018:13:34:38,02SEP2018:13:34:38,0,0,20181102
4017312,102918038,TQYJK201809022266mXwvR9,1,3,3,1,1,0,02DEC2018,,0,0,54854,53334,1520,0,53334,53334,0,0,0,0,0,53334,53334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02SEP2018:14:05:50,02SEP2018:14:05:50,0,0,20181102
4017369,102398161,TQYJK20180902MwnB7Qi4kk,1,3,3,1,1,0,02DEC2018,,0,0,61170,60000,1170,0,60000,60000,0,0,0,0,0,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02SEP2018:14:16:31,02SEP2018:14:16:31,0,0,20181102
4017817,100865620,TQYJK201809022Jh1R6xS7N,1,6,3,1,1,0,02DEC2018,,0,0,89833,83333,6500,0,83333,83333,0,0,0,0,0,83333,83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02SEP2018:15:23:48,02SEP2018:15:23:48,0,0,20181102
4018242,102025364,TQYJK2018090210xIL858kw,1,3,3,1,1,0,02DEC2018,,0,0,137134,133334,3800,0,133334,133334,0,0,0,0,0,133334,133334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02SEP2018:16:37:06,02SEP2018:16:37:06,0,0,20181102
4018888,104920852,TQYJK201809021Qn163NcG6,1,3,3,1,1,0,02DEC2018,,0,0,102850,100000,2850,0,100000,100000,0,0,0,0,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02SEP2018:18:35:57,02SEP2018:18:35:57,0,0,20181102
4197399,102464230,TQYJK2018100283G14BVW87,1,6,2,1,1,0,02DEC2018,,0,0,58814,53400,5414,0,53400,53400,0,0,0,0,0,53400,53400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02OCT2018:10:26:13,02OCT2018:10:26:13,0,0,20181102
4197622,104260360,TQYJK20181002u58K23ZFKr,1,3,2,1,1,0,02DEC2018,,0,0,69266,66666,2600,0,66666,66666,0,0,0,0,0,66666,66666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02OCT2018:10:55:40,02OCT2018:10:55:40,0,0,20181102
4380039,104753298,TQYJK20181102KC8Y633gL9,1,3,1,1,1,0,02DEC2018,,0,0,138567,130767,7800,0,130767,130767,0,0,0,0,0,130767,130767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02NOV2018:09:08:44,02NOV2018:09:08:44,0,0,20181102
4380494,104947756,TQYJK20181102cQ8P9r8hW4,1,1,1,1,1,0,02DEC2018,,0,0,102850,100000,2850,0,100000,100000,0,0,0,0,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02NOV2018:09:56:51,02NOV2018:09:56:51,0,0,20181102
4380866,102398161,TQYJK2018110290t1pFe2X8,1,6,1,1,1,0,02DEC2018,,0,0,46338,41268,5070,0,41268,41268,0,0,0,0,0,41268,41268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,02NOV2018:10:32:02,02NOV2018:10:32:02,0,0,20181102
2904040,104110358,TQYJK201803036H2SWC55FO,1,12,9,1,1,0,03DEC2018,,0,0,183360,172719,10641,0,172719,172719,0,0,0,0,0,172719,172719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03MAR2018:19:20:08,03MAR2018:19:20:08,0,,20181102
3116697,103783538,TQYJK201804038553gF8Hnn,1,12,8,1,1,0,03DEC2018,,0,0,73166,66666,6500,0,66666,66666,0,0,0,0,0,66666,66666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03APR2018:10:20:34,03APR2018:10:20:34,0,,20181102
3117171,102847323,TQYJK2018040318g803GZql,1,12,8,1,1,0,03DEC2018,,0,0,91458,83333,8125,0,83333,83333,0,0,0,0,0,83333,83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03APR2018:11:00:34,03APR2018:11:00:34,0,,20181102
3120609,100119202,TQYJK201804039H44881tV5,1,12,8,1,1,0,03DEC2018,,0,0,47135,42796,4339,0,42796,42796,0,0,0,0,0,42796,42796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03APR2018:15:22:23,03APR2018:15:22:23,0,,20181102
3283512,101592007,TQYJK20180503Gg2uJ06G51,1,12,7,1,1,0,03DEC2018,,0,0,45249,40298,4951,0,40298,40298,0,0,0,0,0,40298,40298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03MAY2018:12:45:22,03MAY2018:12:45:22,0,,20181102
3632540,103928725,TQYJK20180703v9958Zy82z,1,6,5,1,1,0,03DEC2018,,0,0,89112,85736,3376,0,85736,85736,0,0,0,0,0,85736,85736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03JUL2018:10:12:03,03JUL2018:10:12:03,0,,20181102
3839826,100279664,TQYJK2018080348j5M1duBp,1,6,4,1,1,0,03DEC2018,,0,0,151491,142963,8528,0,142963,142963,0,0,0,0,0,142963,142963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03AUG2018:15:19:01,03AUG2018:15:19:01,0,0,20181102
4020919,102847323,TQYJK20180903120m1k1O7D,1,3,3,1,1,0,03DEC2018,,0,0,78163,76668,1495,0,76668,76668,0,0,0,0,0,76668,76668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03SEP2018:09:37:22,03SEP2018:09:37:22,0,0,20181102
4023051,100069950,TQYJK20180903TCeK20NJ9a,1,3,3,1,1,0,03DEC2018,,0,0,98553,96668,1885,0,96668,96668,0,0,0,0,0,96668,96668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03SEP2018:14:04:01,03SEP2018:14:04:01,0,0,20181102
4023295,10466364,TQYJK201809034RCm4T31Lr,1,3,3,1,1,0,03DEC2018,,0,0,61710,60000,1710,0,60000,60000,0,0,0,0,0,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03SEP2018:14:29:57,03SEP2018:14:29:57,0,0,20181102
4201492,102847323,TQYJK201810033R2251CMuq,1,3,2,1,1,0,03DEC2018,,0,0,86583,83333,3250,0,83333,83333,0,0,0,0,0,83333,83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03OCT2018:08:06:34,03OCT2018:08:06:34,0,0,20181102
4202549,102337556,TQYJK201810039POMFh2C7m,1,3,2,1,1,0,03DEC2018,,0,0,65819,63325,2494,0,63325,63325,0,0,0,0,0,63325,63325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03OCT2018:11:14:19,03OCT2018:11:14:19,0,0,20181102
4202579,103928725,TQYJK201810032YF23KUX3C,1,3,2,1,1,0,03DEC2018,,0,0,83140,79990,3150,0,79990,79990,0,0,0,0,0,79990,79990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03OCT2018:11:20:07,03OCT2018:11:20:07,0,0,20181102
4202846,101600831,TQYJK20181003107W8288y2,1,3,2,1,1,0,03DEC2018,,0,0,69283,66658,2625,0,66658,66658,0,0,0,0,0,66658,66658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03OCT2018:12:07:54,03OCT2018:12:07:54,0,0,20181102
4202927,103337070,TQYJK2018100315606VtCg2,1,3,2,1,1,0,03DEC2018,,0,0,65819,63325,2494,0,63325,63325,0,0,0,0,0,63325,63325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03OCT2018:12:27:00,03OCT2018:12:27:00,0,0,20181102
4203557,10466364,TQYJK201810030s955P6V42,1,3,2,1,1,0,03DEC2018,,0,0,59896,56666,3230,0,56666,56666,0,0,0,0,0,56666,56666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03OCT2018:15:00:21,03OCT2018:15:00:21,0,0,20181102
4204030,103983400,TQYJK20181003SkH3ZME56E,1,6,2,1,1,0,03DEC2018,,0,0,53467,48546,4921,0,48546,48546,0,0,0,0,0,48546,48546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03OCT2018:16:56:20,03OCT2018:16:56:20,0,0,20181102
4204180,103761197,TQYJK20181003W9z0OpR3G0,1,3,2,1,1,0,03DEC2018,,0,0,116270,110000,6270,0,110000,110000,0,0,0,0,0,110000,110000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,03OCT2018:17:38:05,03OCT2018:17:38:05,0,0,20181102
3126633,100087267,TQYJK20180404ZJ9D37X38l,1,12,8,1,1,0,04DEC2018,,0,0,9168,8508,660,0,8508,8508,0,0,0,0,0,8508,8508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04APR2018:11:00:08,04APR2018:11:00:08,0,,20181102
3129968,104305160,TQYJK20180404S2x6y1I4Bj,1,12,8,1,1,0,04DEC2018,,0,0,30466,26666,3800,0,26666,26666,0,0,0,0,0,26666,26666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04APR2018:16:15:05,04APR2018:16:15:05,0,,20181102
3287997,104110358,TQYJK20180504ZK85HZF24z,1,12,7,1,1,0,04DEC2018,,0,0,13752,12574,1178,0,12574,12574,0,0,0,0,0,12574,12574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04MAY2018:11:22:35,04MAY2018:11:22:35,0,,20181102
3455809,10214865,TQYJK201806044774By31A0,1,6,6,1,1,0,04DEC2018,,0,0,78418,76918,1500,0,76918,76918,0,0,0,0,0,76918,76918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04JUN2018:11:32:05,04JUN2018:11:32:05,0,,20181102
3641062,100395150,TQYJK2018070420471627E9,1,12,5,1,1,0,04DEC2018,,0,0,47135,40387,6748,0,40387,40387,0,0,0,0,0,40387,40387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04JUL2018:13:14:36,04JUL2018:13:14:36,0,,20181102
4028127,101695733,TQYJK20180904cFrOX6h5R0,1,3,3,1,1,0,04DEC2018,,0,0,61710,60000,1710,0,60000,60000,0,0,0,0,0,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04SEP2018:12:33:13,04SEP2018:12:33:13,0,0,20181102
4028811,103595994,TQYJK20180904d73q811Fm5,1,3,3,1,1,0,04DEC2018,,0,0,54374,53334,1040,0,53334,53334,0,0,0,0,0,53334,53334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04SEP2018:14:33:10,04SEP2018:14:33:10,0,0,20181102
4028971,102428304,TQYJK201809042Kz84Fbi3V,1,6,3,1,1,0,04DEC2018,,0,0,53900,50000,3900,0,50000,50000,0,0,0,0,0,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04SEP2018:14:58:36,04SEP2018:14:58:36,0,0,20181102
4030632,10263739,TQYJK20180904511rTM636J,1,3,3,1,1,0,04DEC2018,,0,0,68568,66668,1900,0,66668,66668,0,0,0,0,0,66668,66668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04SEP2018:20:12:19,04SEP2018:20:12:19,0,0,20181102
4205864,101166032,TQYJK2018100426OWc8b482,1,3,2,1,1,0,04DEC2018,,0,0,119793,113333,6460,0,113333,113333,0,0,0,0,0,113333,113333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04OCT2018:08:46:29,04OCT2018:08:46:29,0,0,20181102
4207823,102485065,TQYJK201810040L3P19B4a1,1,3,2,1,1,0,04DEC2018,,0,0,56373,53333,3040,0,53333,53333,0,0,0,0,0,53333,53333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04OCT2018:13:13:34,04OCT2018:13:13:34,0,0,20181102
4210076,100521437,TQYJK201810042KJUxRMeui,1,3,2,1,1,0,04DEC2018,,0,0,95130,90000,5130,0,90000,90000,0,0,0,0,0,90000,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,04OCT2018:20:46:43,04OCT2018:20:46:43,0,0,20181102
2762486,102398161,TQYJK20180205v85bu2l4E9,1,12,10,1,1,0,05DEC2018,,0,0,47135,44482,2653,0,44482,44482,0,0,0,0,0,44482,44482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05FEB2018:12:39:50,05FEB2018:12:39:50,0,,20181102
2911948,10146605,TQYJK201803058Y10pvz9V3,1,12,9,1,1,0,05DEC2018,,0,0,37708,34905,2803,0,34905,34905,0,0,0,0,0,34905,34905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05MAR2018:12:39:20,05MAR2018:12:39:20,0,,20181102
2914002,102135262,TQYJK20180305IQr67D4293,1,12,9,1,1,0,05DEC2018,,0,0,37708,34905,2803,0,34905,34905,0,0,0,0,0,34905,34905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05MAR2018:19:17:05,05MAR2018:19:17:05,0,,20181102
3461691,101166032,TQYJK20180605638E60X0Xr,1,6,6,1,1,0,05DEC2018,,0,0,65140,63335,1805,0,63335,63335,0,0,0,0,0,63335,63335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05JUN2018:11:18:30,05JUN2018:11:18:30,0,,20181102
3461902,104110358,TQYJK20180605746Q0jtykf,1,12,6,1,1,0,05DEC2018,,0,0,16502,14865,1637,0,14865,14865,0,0,0,0,0,14865,14865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05JUN2018:11:44:32,05JUN2018:11:44:32,0,,20181102
3646652,100693952,TQYJK2018070562161360v4,1,12,5,1,1,0,05DEC2018,,0,0,134866,116666,18200,0,116666,116666,0,0,0,0,0,116666,116666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05JUL2018:11:36:23,05JUL2018:11:36:23,0,,20181102
3647261,102241687,TQYJK20180705n5F0R392sg,1,6,5,1,1,0,05DEC2018,,0,0,88083,83333,4750,0,83333,83333,0,0,0,0,0,83333,83333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05JUL2018:12:44:37,05JUL2018:12:44:37,0,,20181102
3853628,1043927,TQYJK2018080568omX44797,1,12,4,1,1,0,05DEC2018,,0,0,45840,40088,5752,0,40088,40088,0,0,0,0,0,40088,40088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05AUG2018:16:10:46,05AUG2018:16:10:46,0,0,20181102
3854009,105101044,TQYJK20180805dA4SW5Oxe0,1,6,4,1,1,0,05DEC2018,,0,0,89112,84096,5016,0,84096,84096,0,0,0,0,0,84096,84096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05AUG2018:17:06:20,05AUG2018:17:06:20,0,0,20181102
4031967,100555602,TQYJK2018090518YDrQSAxM,1,3,3,1,1,0,05DEC2018,,0,0,84959,83334,1625,0,83334,83334,0,0,0,0,0,83334,83334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05SEP2018:09:03:00,05SEP2018:09:03:00,0,0,20181102
4033298,100441734,TQYJK201809056qk1e6Z770,1,3,3,1,1,0,05DEC2018,,0,0,57773,56668,1105,0,56668,56668,0,0,0,0,0,56668,56668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05SEP2018:12:02:27,05SEP2018:12:02:27,0,0,20181102
4033307,103297434,TQYJK2018090580J928v304,1,3,3,1,1,0,05DEC2018,,0,0,67968,66668,1300,0,66668,66668,0,0,0,0,0,66668,66668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05SEP2018:12:03:36,05SEP2018:12:03:36,0,0,20181102
4035509,104223002,TQYJK201809054HA4d2Xo6c,1,3,3,1,1,0,05DEC2018,,0,0,68568,66668,1900,0,66668,66668,0,0,0,0,0,66668,66668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05SEP2018:17:52:38,05SEP2018:17:52:38,0,0,20181102
4214837,104224003,TQYJK201810050UR5nCp48z,1,3,2,1,1,0,05DEC2018,,0,0,66943,63333,3610,0,63333,63333,0,0,0,0,0,63333,63333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,05OCT2018:19:13:00,05OCT2018:19:13:00,0,0,20181102
